Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,133,1928384915,4.110724687576294,0.06207479885968331,0.8746431417797735,21.0,3.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,134,1799331687,4.578170299530029,0.08311607958504742,0.4359746726481596,10.0,14.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,135,15524053,4.001348972320557,0.059119732935203756,0.9998719521680394,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,136,751489193,5.234426021575928,0.07801073345516789,0.7553422376324218,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,137,156987350,3.2825927734375,0.07808330613009103,0.6767347537828985,16.0,8.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,138,627893408,5.891991853713989,0.06543180025751802,0.9533763998104428,23.0,1.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,139,1207594076,3.687534809112549,0.06218543420601334,0.6352422301519703,15.0,9.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,140,1408238763,5.86074161529541,0.08000229928090638,0.9966238121028401,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,141,856879794,3.718785285949707,0.07073060586051882,0.7545110599275158,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,142,1813805924,5.07817530632019,0.06754410756030324,0.7149510199475057,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,143,368909202,4.016981601715088,0.07324214242636168,0.7117930787634306,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,144,1497107255,6.173244953155518,0.07795075790481257,0.9931379029507577,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,145,1859839831,3.9531638622283936,0.062234146444990375,0.8732980769579025,21.0,3.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,146,888645632,5.062548398971558,0.06927509485972587,0.7950626850097159,19.0,5.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,147,87373479,3.329467535018921,0.07571465565266068,0.5146460026582337,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,148,569170968,5.626363277435303,0.06637072370907089,0.997493485580375,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,149,1724266722,4.32816743850708,0.09574384656342014,0.997084479562286,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,150,605342979,4.609420299530029,0.0613399599050302,0.7142163558911999,17.0,7.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,151,1613654456,3.876347541809082,0.07115481711417575,0.9995452608624977,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,152,1460959226,5.485736846923828,0.06163915431060885,0.998477211571084,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,153,1679190915,3.8281636238098145,0.08084274406677927,0.7546925001410366,18.0,6.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,154,1341721941,5.407612562179565,0.07461464075802893,0.994032162759536,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,155,192331256,4.062540054321289,0.07713131603081223,0.9996544031936342,24.0,0.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,156,1228175278,4.610729455947876,0.06767007016835541,0.8318058303489337,20.0,4.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,157,28791503,3.093780279159546,0.05537342866428573,0.5161726762850994,12.0,12.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,158,1457430367,4.985733509063721,0.0875224183485494,0.8743095841890148,21.0,3.0
"(p=0.500, q=0.950, c=1.000)",0.5,0.95,1,159,2132410421,4.312541961669922,0.07935172935648833,0.9994450180619242,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,0,1086712531,7.709675550460815,0.07477176471536183,0.9987558785609597,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,1,1984980876,8.022907018661499,0.07615078217996865,0.9972049509524824,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,2,1953654075,6.841312646865845,0.06787584573753178,0.7167410472967883,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,3,261253038,6.391246795654297,0.07599530431570221,0.5159616358256868,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,4,540090028,6.675843954086304,0.07842170762980354,0.7552732287226948,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,5,869095512,7.478599786758423,0.062471499636187,0.9144320635904686,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,6,2028400409,8.068524837493896,0.07181936429055602,0.9955631891171638,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,7,769024199,6.929675579071045,0.07123456101341025,0.6740936073954107,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,8,745834900,6.651331424713135,0.06737824089536706,0.6763164837784068,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,9,1062619740,7.017732381820679,0.06467821594931941,0.7151315623915525,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,10,1859915496,7.735367298126221,0.07027722341121116,0.9139263050296005,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,11,1375364205,7.981587886810303,0.06009350504942519,0.9958888285609564,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,12,1663365764,6.262560606002808,0.06459269418599917,0.5944511730524747,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,13,1069973281,7.750256061553955,0.066534060887421,0.8752511784585034,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,14,2032764502,7.354223966598511,0.06770349275242675,0.9988259150687222,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,15,1738183207,7.643974781036377,0.05692257282780088,0.9996391817342527,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,16,1708487345,7.250736236572266,0.0699479766093483,0.7552071842749428,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,17,2050502706,8.356842041015625,0.05979153090525625,0.9140579285229005,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,18,33973174,6.238419532775879,0.0580571233216813,0.5536544716149812,13.0,11.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,19,434685913,8.05664849281311,0.058983937983300413,0.9990105200561445,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,20,1812608689,7.189495801925659,0.05831866882283004,0.8358943275657265,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,21,2084052603,7.464950084686279,0.06473694257858678,0.8749621054261192,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,22,599999703,6.5494325160980225,0.07939170063189936,0.7567579543696915,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,23,1398208754,8.323765277862549,0.06452320640621674,0.9535453924017702,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,24,98400669,7.904755353927612,0.06907512609264858,0.9989482232026112,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,25,1455834841,8.826832056045532,0.07085714478931182,0.912989713741011,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,26,1785736058,6.691128969192505,0.07713377934060778,0.596524103175041,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,27,1170374427,6.807058572769165,0.06741614063541591,0.6345233706838804,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,28,1493653684,7.921750545501709,0.06739921113657715,0.9977057028017188,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,29,1466704085,7.232702255249023,0.06600990158415851,0.8744167100876749,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,30,258864802,6.829086542129517,0.06964129203471826,0.999996085883044,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,31,1650233440,6.872227907180786,0.061495446258337576,0.7548877857382056,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,32,1950053854,6.112678527832031,0.07329322781197523,0.6360009245288588,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,33,231562851,7.151131868362427,0.062272507602969,0.9999794834821322,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,34,511233635,7.8981287479400635,0.06067104395730691,0.9153616421771577,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,35,699550030,6.959444761276245,0.055637279071453064,0.7556641045545207,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,36,864944866,8.263385534286499,0.06628261817016089,0.9934394591120046,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,37,2087744588,6.437935829162598,0.07404701230723157,0.59568757662865,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,38,668178838,7.164724111557007,0.08462780227118745,0.7958545816604529,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,39,1978367492,8.583481788635254,0.06225996147625345,0.9986134122570579,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,40,9155489,7.39002537727356,0.07398589100465665,0.8323552844145665,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,41,1104341091,6.233164072036743,0.06124899154661749,0.5556393091239094,13.0,11.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,42,591449774,7.203192949295044,0.05758831539358189,0.7937021917250313,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,43,511055152,6.138742923736572,0.06681837460762134,0.5170340670956916,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,44,1509200690,7.671049118041992,0.06068423393601329,0.9553469652274086,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,45,236539590,8.13866114616394,0.07890593793272264,0.996559979207079,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,46,1265300326,7.576448678970337,0.05895165240485458,0.9983382570064115,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,47,1493969396,7.780131578445435,0.068332877457968,0.9142054561384271,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,48,1490049239,7.311530113220215,0.06841097099438431,0.7552938956459023,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,49,1031018765,8.577306032180786,0.0767165406528641,0.9939257490861685,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,50,1011506854,7.3308939933776855,0.06844312310128113,0.9163484138298733,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,51,1712498177,8.339186906814575,0.07355467389275884,0.996273904738747,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,52,1640771411,8.235615253448486,0.07709931458620765,0.9958436674682849,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,53,1226839433,5.512574672698975,0.0791209394418618,0.4360435956026039,10.0,14.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,54,322196933,8.381940364837646,0.05716706146288653,0.9986686965870384,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,55,1299191502,8.052769899368286,0.07565633350045563,0.9997289591050523,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,56,2130447669,6.717193126678467,0.07009655793103561,0.5956886048911455,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,57,30578059,8.479134321212769,0.07706685857077102,0.9939001414136215,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,58,1373593898,6.959488153457642,0.06442528440833475,0.7544577706611851,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,59,289568835,7.038700580596924,0.06614347426524808,0.7557498235081145,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,60,1041880507,7.634021520614624,0.0610067109362174,0.9555079255493344,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,61,1776145500,6.3329176902771,0.05756313904240412,0.5160995022064677,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,62,313735750,7.097926616668701,0.07006768598339676,0.8743209188698668,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,63,424076738,7.962772846221924,0.06059375478304942,0.9998918216213559,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,64,706973201,6.843807935714722,0.062407322015705397,0.6344079720306673,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,65,391356322,6.8764808177948,0.06259772411478044,0.6761600153465492,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,66,1592087331,8.609442234039307,0.06646959900532357,0.997287055363599,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,67,1527510874,6.485851526260376,0.07607436044502887,0.5969505701999209,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,68,441846862,8.109444856643677,0.061881016097987906,0.8346781100379728,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,69,1181023661,7.313985347747803,0.07386639170258844,0.7562903109883448,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,70,392437986,7.609440088272095,0.061818927665274755,0.7953899192853554,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,71,442463148,8.476402997970581,0.05753414128311895,0.9985330447437271,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,72,1235262303,8.125070095062256,0.0648467497925809,0.8750514594148943,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,73,2089075418,7.91389799118042,0.06375868053213678,0.9130507044783256,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,74,1181940678,8.688988208770752,0.071439530834448,0.997166717778396,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,75,18479805,7.599978923797607,0.06378934182503782,0.9987955407465171,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,76,36293875,6.781307220458984,0.05215114175380248,0.5957305071102094,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,77,1646873834,8.204623699188232,0.061540580852622456,0.9953731147618434,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,78,1756250673,7.5469396114349365,0.08591277063493104,0.9999228259713736,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,79,2127537053,6.39210057258606,0.0812259527384807,0.5956661249741201,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,80,1527938215,7.9531943798065186,0.05887111418545219,0.793853897847433,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,81,1987036835,7.260791063308716,0.06589498408938675,0.7552096592539733,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,82,742635166,6.234426021575928,0.06088876847320408,0.43531086477613606,10.0,14.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,83,428387606,6.9077308177948,0.05997858704727872,0.7948769427933111,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,84,1057701318,7.7188215255737305,0.06608984354133876,0.8342809872659278,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,85,620684410,6.923352956771851,0.07520320650405848,0.7541900685693921,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,86,169862576,7.735857248306274,0.06084248720188619,0.7941316777493914,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,87,636653741,8.178109884262085,0.08099806485590627,0.915503927757789,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,88,1037358284,8.142113208770752,0.06459279058889074,0.9987002984389288,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,89,1365877958,6.537473440170288,0.07261191548372883,0.7570974812593225,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,90,1847268245,7.204602956771851,0.07205649094338,0.6361986877463428,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,91,1787134341,6.783186912536621,0.0693572689722689,0.6755329239721992,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,92,518286560,8.407740592956543,0.08401231439070404,0.9975086867006605,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,93,647752748,7.334355354309082,0.06967657549303245,0.7947944556019998,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,94,2044735716,6.828185796737671,0.06495297625222679,0.555971914490902,13.0,11.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,95,1417899697,7.82014799118042,0.058030757990037124,0.8729057330726465,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,96,96328185,7.626483678817749,0.07200079021594104,0.954985304104445,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,97,846962187,7.849984884262085,0.055831559681935185,0.9542626659113761,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,98,971748365,7.267103433609009,0.07470003070144435,0.7950625781043473,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,99,993246198,8.068733930587769,0.05617981729852829,0.9985495521800106,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,100,1709232599,7.845234155654907,0.07524040363171275,0.9995829764681968,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,101,1145660267,8.27186107635498,0.06913697685424125,0.9937008595802743,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,102,2080398871,8.595241785049438,0.07454872563826001,0.953539013100051,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,103,921555830,6.521845102310181,0.08239088676095087,0.7167366825312375,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,104,1696311714,7.579607248306274,0.08438566681808156,0.7542267634781002,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,105,1847092057,8.084359407424927,0.05952339491259658,0.9996811267095248,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,106,1449189605,7.11085057258606,0.07306719011999824,0.6756754263970638,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,107,1195091225,6.156314849853516,0.06856108139587795,0.5950111121198207,14.0,10.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,108,1483988216,8.923369646072388,0.06409337325084506,0.9948239018079075,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,109,45140219,7.490602970123291,0.07717328304651554,0.7939015616473584,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,110,1251823149,8.11086130142212,0.056558387398387124,0.9557898326670522,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,111,501616922,7.646855115890503,0.05834256810684432,0.8329982864516131,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,112,618662601,8.267115116119385,0.06429617903542144,0.9999259917766543,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,113,1318768269,7.6468541622161865,0.059818639535726525,0.9995498423435285,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,114,539278167,7.985860586166382,0.0676515085704152,0.9997042337409906,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,115,1546661699,7.42810320854187,0.06909035199466762,0.7959666496634257,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,116,869525086,6.61084771156311,0.05961356682307196,0.5169239465434748,12.0,12.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,117,1127389417,7.928107500076294,0.06350926609878886,0.9979718578962691,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,118,208660370,7.095227241516113,0.062640167286355,0.7159627145841562,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,119,1945037326,6.45934534072876,0.07367440461769867,0.6369394760746495,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,120,420514926,7.4702277183532715,0.07028330110970873,0.635796300084142,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,121,1988717831,7.209354877471924,0.0816093686926695,0.7146775338958173,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,122,1265045594,8.142110586166382,0.06465541018982199,0.9961357123184708,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,123,557528785,7.740605592727661,0.06808633929299847,0.9551181569995469,23.0,1.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,124,61738016,9.001498699188232,0.06383526386118905,0.9972346168499538,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,125,1304696688,6.787471294403076,0.06344126871668367,0.833677305761014,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,126,1196383116,6.767102003097534,0.0665695040592633,0.6748937665627203,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,127,2119065329,6.756221294403076,0.07597123380777586,0.6356673442480514,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,128,11993418,5.537459373474121,0.0556613530204359,0.5556293114560087,13.0,11.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,129,1598551130,4.093789100646973,0.08100002895683972,0.7927988624378282,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,130,899771096,6.287466049194336,0.06656639182848774,0.8372557265234556,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,131,1505973153,3.718785524368286,0.08523931442292294,0.7160692235220738,17.0,7.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,132,491601191,5.84996223449707,0.07014491512876476,0.9985201950210585,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,133,1928384915,3.7969110012054443,0.057969159420022925,0.7959941234503005,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,134,1799331687,4.412448167800903,0.07816999254244497,0.39717319570217424,9.0,15.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,135,15524053,4.343791723251343,0.05503641277633322,0.9999537746927248,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,136,751489193,4.756199598312378,0.07065494076527712,0.6767398016216394,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,137,156987350,3.1250298023223877,0.06746995170322874,0.6369998436897132,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,138,627893408,5.490579605102539,0.06028593026725365,0.8754159627825266,21.0,3.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,139,1207594076,3.4687869548797607,0.05732804340432436,0.6359018479091442,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,140,1408238763,5.693708419799805,0.06972246039172092,0.9995731066524859,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,141,856879794,3.8437881469726562,0.06401269698024416,0.7542896720474688,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,142,1813805924,5.107081413269043,0.06462331721198808,0.7550312415212268,18.0,6.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,143,368909202,3.750040292739868,0.06643989491508523,0.6731827469502965,16.0,8.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,144,1497107255,5.593799829483032,0.07137763298158867,0.9144002619027536,22.0,2.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,145,1859839831,4.046915054321289,0.058785119925381275,0.8344005752084026,20.0,4.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,146,888645632,4.875044345855713,0.06434147400596749,0.7951695410146731,19.0,5.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,147,87373479,3.218780279159546,0.06663847481710158,0.4764535596075386,11.0,13.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,148,569170968,5.453176259994507,0.05830038758637276,0.9956247469854519,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,149,1724266722,4.468793869018555,0.08292060638574238,0.9962356166941401,24.0,0.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,150,605342979,4.625037670135498,0.05702175784485724,0.6358410290189036,15.0,9.0
"(p=0.500, q=0.975, c=1.000)",0.5,0.975,1,151,1613654456,3.98441481590271,0.06505860019039572,0.9987832985100527,24.0,0.0
