Scenarios,sensitivity,specificity,rapid test coverage,if M is available for 1st-Tx,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,155,34340634,4.31262993812561,0.07027949109879625,0.9988183509691084,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,156,2001973528,5.704604148864746,0.06901706885480265,0.9890243654747721,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,157,1801174569,4.3907575607299805,0.07234942973167541,0.9942023383437212,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,158,2134389408,5.188964128494263,0.10202069299372767,0.93604666466949,20.0,0.0
"(p=0.50, q=0.90, c=0.75, m=False)",0.5,0.9,0.75,False,159,1463869800,4.078248023986816,0.07205974657934003,0.9379471660846073,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,0,273773726,6.673067092895508,0.06303688929654681,0.9999224688505924,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,1,1984980876,7.515851974487305,0.08007164338390298,0.9968860429850372,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,2,1995750289,8.001234531402588,0.07895023687868255,0.9902331136056217,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,3,745834900,7.875238656997681,0.08019383305289822,0.9143124127374411,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,4,769024199,8.360618591308594,0.08165986395047227,0.9222343503581925,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,5,1938101334,7.140840530395508,0.07670059789921682,0.9996815522250282,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,6,496787752,7.563719749450684,0.06767994879478352,0.9993041867053507,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,7,1663525139,7.765859127044678,0.08729011333583744,0.9706310424174036,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,8,2050502706,7.32933783531189,0.06002675796986912,0.9911783186001503,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,9,1375364205,7.609604597091675,0.06106616206225937,0.9906589225133143,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,10,284801603,7.938730955123901,0.09798603338220883,0.9073365224730827,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,11,176492263,8.015867233276367,0.06875798865308502,0.9833734450611092,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,12,1466704085,7.8762290477752686,0.08633548004827049,0.8894319368784942,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,13,1663365764,8.312750816345215,0.09034118120702163,0.8347514129295961,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,14,258864802,7.048079490661621,0.07310182369936877,0.9999808166067183,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,15,1708487345,8.42213225364685,0.07621324152434444,0.966621562762076,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,16,33973174,8.079361200332642,0.11943209236762903,0.7139631642976259,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,17,434685913,7.1564671993255615,0.05845043360276728,0.9922155664286323,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,18,2068213801,7.9139368534088135,0.12153425275967204,0.8666904834699991,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,19,1398208754,8.187748908996582,0.06507280997964378,0.9857188582607844,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,20,1322911642,8.117067337036133,0.09776699248445933,0.7459647138372605,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,21,511233635,7.953367471694946,0.07097270976654269,0.934063056070079,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,22,1493653684,7.7889323234558105,0.06896463993324725,0.9898045927809532,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,23,1455834841,8.125251531600952,0.07399579020806708,0.9822555770750852,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,24,1976835803,7.945187568664551,0.07595672898315387,0.9500829280645592,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,25,1531969408,7.468976259231567,0.05309356575846058,0.9947235408431655,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,26,1650233440,7.851433515548706,0.07305887050823714,0.8941631313959144,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,27,1978367492,7.8752381801605225,0.06432760321068574,0.9932906554074428,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,28,1099812489,8.148317813873291,0.11184231825069328,0.8189420818659991,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,29,1950053854,7.875237941741943,0.10980569068804048,0.8456569066587918,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,30,64630733,7.945187330245972,0.17117316199585816,0.6956002663740966,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,31,591449774,8.047122478485107,0.05873906543528991,0.9605742588789997,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,32,1509200690,7.460798025131226,0.060711952894491335,0.9917405632192678,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,33,1170374427,7.875237703323364,0.10227374887118001,0.8191871837165534,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,34,9155489,7.820183753967285,0.07720304509692305,0.9734942594121327,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,35,668178838,7.718986511230469,0.10661861458539658,0.9096150406284245,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,36,2087744588,8.335824251174927,0.0987986763006451,0.8551800306510915,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,37,511055152,8.312755823135376,0.1688763398177673,0.7082890325089182,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,38,1104341091,8.22644567489624,0.12954916389539187,0.725517592203344,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,39,289568835,8.031492471694946,0.07235957539792137,0.9661797876464215,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,40,1712498177,7.788932800292969,0.07789127533892966,0.9898139760897855,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,41,1031018765,8.00024151802063,0.08297293886974748,0.9828653137251506,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,42,30578059,7.851434946060181,0.0821345454335856,0.9915568916961737,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,43,839032799,8.125245809555054,0.09136699827601032,0.7734001734647832,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,44,1373593898,7.726430892944336,0.0707061269943725,0.9361434278590748,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,45,1776145500,8.172125577926636,0.12140033795211129,0.6938630285347684,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,46,36293875,7.788933277130127,0.06396147658371536,0.8649579301680499,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,47,706973201,8.031495571136475,0.07916362392899008,0.8670678340947982,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,48,391356322,7.648304224014282,0.08325109625401178,0.8719480058768508,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,49,1330772117,7.734611988067627,0.06515611141040031,0.9793447920053799,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,50,441846862,8.11706829071045,0.06368856003740844,0.9734374644449308,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,51,1235262303,8.140870809555054,0.06801926809458464,0.9734678496506551,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,52,1181940678,8.038941383361816,0.07410821286196885,0.979678320406002,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,53,131650723,8.281506061553955,0.08899719140922421,0.8035003517217415,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,54,620684410,7.992065191268921,0.09063932975381599,0.9122712089898004,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,55,18479805,7.593979120254517,0.0648565156045463,0.9994592657599952,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,56,2080398871,7.945188760757446,0.08253694187457847,0.9847648688829974,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,57,2133982530,8.062744617462158,0.06361665127731768,0.9820551053615231,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,58,2067850734,7.788933992385864,0.0846078881587232,0.9565182390333843,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,59,869564675,7.875237941741943,0.18079617125782385,0.6653389310859862,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,60,1987036835,8.101443767547607,0.07199752065731357,0.9510939503135012,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,61,1157669990,8.172128915786743,0.0771545331979801,0.8125770713880129,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,62,352915376,7.679556131362915,0.06158499052145256,0.8734316029555244,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,63,711059338,8.140874147415161,0.05901977594566029,0.9610773590562083,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,64,743055457,7.578353643417358,0.05873101998407476,0.999688883385856,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,65,2044735716,8.173417329788208,0.09550863998411402,0.8356643073799807,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,66,1787134341,7.797110319137573,0.09214651537407349,0.881528932878651,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,67,2083294667,7.939035177230835,0.0531945021432916,0.9491546726811271,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,68,1983914911,7.922114372253418,0.08404389013307087,0.9463393353127785,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,69,518286560,7.720278978347778,0.08867784739837956,0.9886407439752878,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,70,123163740,8.047116041183472,0.06674790716875327,0.9863896491829666,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,71,971748365,7.79840612411499,0.0883209822181612,0.912514012825008,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,72,2036913598,7.828361749649048,0.05267230288536048,0.9989042519248428,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,73,1187425824,7.876533508300781,0.08175689597050234,0.8768880692968353,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,74,613823640,7.828359365463257,0.168089277354401,0.7807417849426638,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,75,670447747,7.8921589851379395,0.06401835057607431,0.9400363554651561,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,76,1393331038,7.140838146209717,0.09301985734926692,0.9999711880197805,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,77,11993418,7.845282554626465,0.1440775746874208,0.6921902097037368,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,78,1195091225,8.218995571136475,0.11855697579494599,0.759815659356002,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,79,1417669959,8.501552820205688,0.0626109054027836,0.9363141957899292,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,80,1265045594,7.875234842300415,0.06544601382636427,0.9954254536146162,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,81,1196383116,7.939040660858154,0.08431422287049684,0.9002625447622685,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,82,1505973153,8.093990087509155,0.10295870957268177,0.9211252847103554,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,83,353529684,8.235919713973999,0.08415347008584166,0.8901473732531009,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,84,1925815380,7.8752360343933105,0.0767657441732143,0.9973444594799207,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,85,420514926,8.345298051834106,0.08322161526313067,0.920679753668597,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,86,117696144,8.04711389541626,0.08647365752618574,0.9470478990640524,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,87,852733916,8.032788515090942,0.0645141870832335,0.92973294696692,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,88,557528785,7.765857219696045,0.07083810455293076,0.9758750074094706,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,89,899771096,7.798406362533569,0.08034282534429028,0.9399485904990292,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,90,627893408,8.314045190811157,0.061564512614377905,0.9848574549579977,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,91,1017092932,7.906488656997681,0.09934965115685286,0.9893633269215889,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,92,2119065329,8.04711389541626,0.10261107018527299,0.8573478717986269,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,93,156987350,7.751529932022095,0.13021613852808245,0.783905752930975,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,94,902488538,7.500223875045776,0.08343392387900309,0.8034985044407359,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,95,45822376,8.157792329788208,0.069106978083224,0.8543934088742239,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,96,605342979,8.000239849090576,0.07329864285090357,0.8730835266377932,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,97,1859839831,8.251544952392578,0.0606931134760745,0.9742345551411746,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,98,368909202,8.470301151275635,0.07747130375897035,0.913220391896665,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,99,187122678,7.078339338302612,0.06391612831653559,0.9999690667880917,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,100,673532682,7.312715768814087,0.08391864557532488,0.9927723972030816,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,101,87373479,8.0484139919281,0.19446097864803394,0.6285780595045084,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,102,1598551130,8.423424005508423,0.08866265259634655,0.9595509656852828,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,103,1033708839,6.859582424163818,0.06306311116358569,0.9999891850433559,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,104,1460959226,8.15779161453247,0.05748997401363108,0.9954724895446725,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,105,1497107255,8.125245094299316,0.07750059290435467,0.9758991361036392,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,106,751489193,8.376548051834106,0.08647263662847118,0.9031380281084276,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,107,192348207,8.21899962425232,0.0746485053198213,0.9666765729748503,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,108,888645632,8.282793521881104,0.07577182729295157,0.9213448668817881,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,109,595513091,7.765859603881836,0.06413323524150343,0.982421739747318,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,110,998074438,7.704652547836304,0.056698128356671575,0.9899945675614612,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,111,91474274,7.5002264976501465,0.114354013373024,0.8414265339193859,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,112,427490248,8.157790899276733,0.06648520037846185,0.9196136986219424,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,113,1749776251,7.859612226486206,0.07389416291652025,0.9487611198288496,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,114,1634028225,6.750202178955078,0.08458266851863686,0.9999980822778958,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,115,1140742065,7.782780885696411,0.08193267023354624,0.9518290744090117,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,116,417094529,8.06403923034668,0.06523478842021621,0.9625296997368309,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,117,1115232335,8.062743186950684,0.07885780168560354,0.869254039000339,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,118,1001261389,7.923409461975098,0.06362767389017969,0.9172236449071381,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,119,1758895446,8.140870571136475,0.08740695131505632,0.870784370250198,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,120,1617760748,7.86090612411499,0.08005533012101358,0.8523691570864584,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,121,1725820739,8.187747955322266,0.07192548996529831,0.9874706505345666,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,122,1428570217,7.970284461975098,0.06084399861017447,0.9570410301968628,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,123,301475756,7.531477451324463,0.11758010085085384,0.8931072743055205,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,124,1712003172,8.235917806625366,0.08502175903954214,0.8046828785213261,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,125,1994447705,7.875239849090576,0.08569065775525704,0.8687549376585353,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,126,164615254,7.829656600952148,0.0691591594068375,0.9829806275178923,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,127,661806576,7.937739133834839,0.06048030674947888,0.985773746557908,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,128,1377395208,6.345252275466919,0.07074310194181371,0.9053966461827042,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,129,923950682,4.187626361846924,0.09497985779086682,0.9802383921336298,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,130,1973567832,5.438974857330322,0.0809088566211544,0.9971056855739924,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,131,380362596,4.234502792358398,0.11158054250763441,0.9000516311056831,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,132,988042106,5.485851287841797,0.061420790423403544,0.9763265037821095,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,133,192590343,4.0938732624053955,0.13891033159572594,0.6662156562941779,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,134,2138619487,5.438974380493164,0.10201452967953988,0.9738154545936153,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,135,1424391723,4.515760898590088,0.060622488556383664,0.9876451370608621,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,136,21778069,5.7046074867248535,0.11740317801872849,0.8396489796614459,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,137,798270643,4.750143527984619,0.06267343827435562,0.9796043128887071,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,138,338059408,5.720232725143433,0.06078766081312844,0.9254394727006269,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,139,1950813269,4.562637567520142,0.05572259652427653,0.9814295068326334,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,140,714200579,5.6264801025390625,0.06735051500075928,0.9045690529732221,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,141,1968256504,4.015746116638184,0.08209577016110974,0.9247602444099885,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,142,81677567,4.798327207565308,0.09359660464743438,0.9168248472444629,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,143,1834583498,4.172003269195557,0.08415028748848952,0.9278896780950038,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,144,1814871889,5.157712459564209,0.09101991873431221,0.904709361262414,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,145,758053069,4.093873977661133,0.06758258594884758,0.9999157133228737,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,146,764083572,4.892082691192627,0.05087718614882431,0.9810462557033871,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,147,899513845,3.95324444770813,0.06137619295049719,0.9999833455192634,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,148,1888226273,5.188966751098633,0.09910908771232307,0.8675141783623351,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,149,1364924219,4.187626361846924,0.06070788643278942,0.9997590904319607,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,150,999958768,4.8608314990997314,0.06489291506296008,0.9488357210864845,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,151,375297735,4.375131845474243,0.1191684995122147,0.7362924665104885,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,152,1977647886,4.751453876495361,0.0852009026140712,0.8712342386779655,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,153,1104180317,4.593888759613037,0.05713944809817342,0.8961985100543105,20.0,0.0
"(p=0.50, q=0.95, c=0.75, m=False)",0.5,0.95,0.75,False,154,1133700066,5.313968658447266,0.07276174051385098,0.9329094604057568,20.0,0.0
