Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,94,341705672,5.561652660369873,0.05631178470835458,0.5892954907196126,0.17178146773004052,0.945950037534843,0.4297937475050934,0.1294108794052415,0.023426015118195982,0.2769568529816559,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,95,1750328427,6.172153472900391,0.08542936548489788,0.7945010453489739,0.1915455399421237,0.958424030563859,0.6293736426850938,0.24808775607705638,0.0399774299764589,0.34130845663157855,18.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,96,1241646603,6.125067234039307,0.08472761420979683,0.7064462104528811,0.10508164088261479,0.9621231998953504,0.5952139225065973,0.21617265099615526,0.021399912125668333,0.35764135938477376,17.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,97,354554919,6.453409433364868,0.0706886363596577,0.760592515350972,0.1543063386815433,0.9674775590945505,0.6627815031238355,0.25607767764466793,0.03485906968883128,0.3718447557903364,19.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,98,1141212080,5.326417684555054,0.05962121121648123,0.7115575084137721,0.11445292353937447,0.9432623196563423,0.3632976761840984,0.12860296199423982,0.014431845420728038,0.22026286876913065,10.0,19.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,99,2056698391,6.125270843505859,0.05437514962533204,0.6959338614586472,0.17645391986753306,0.9604981117583762,0.6298591481593054,0.22032891776377764,0.03841372383547529,0.37111650656005246,18.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,100,1629361386,5.367926359176636,0.075258285408866,0.5362449078230662,0.1262630220606085,0.964019803939078,0.36451845208069233,0.10141666145138023,0.014118658687868295,0.2489831319414438,10.0,19.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,101,1298548678,6.640918731689453,0.0752140411056429,0.7633988989165249,0.16770168715806727,0.9799898976163097,0.7634577760592649,0.2905349416501949,0.04340288721031556,0.4295199471987544,22.0,7.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,102,157333277,5.636821985244751,0.08832074574204692,0.8123150415070385,0.20012900099685454,0.9648874556261369,0.43018335538043473,0.1669781136672332,0.02463892939600727,0.23856631231719427,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,103,658548350,5.6721251010894775,0.07520185823521251,0.7388621863453309,0.313529373834994,0.9480205327843465,0.46344725271036197,0.15589070931997448,0.043424639624603974,0.2641319037657835,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,104,784324956,6.125267028808594,0.0486971226673482,0.5481001966651268,0.15348389828799983,0.9494318666092981,0.4966831472816814,0.13883267579951636,0.024705520001352628,0.3331449514808124,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,105,1922562345,6.0315186977386475,0.07613525795711144,0.7647020269609783,0.17695852106678833,0.9559053777137484,0.4629817433919456,0.1710708594545934,0.026331333836251115,0.265579550101101,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,106,1171145861,5.656498670578003,0.07403615573661713,0.5976025027932431,0.1448868362166271,0.9626654109624079,0.46358672569012677,0.1347356435455954,0.021154698167975373,0.3076963839765559,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,107,733904680,5.969013690948486,0.0722431744626927,0.6229796478974046,0.17826586906935996,0.9671299832590692,0.5637988515764133,0.17083647128692597,0.032818469601949576,0.36014391068753765,16.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,108,1826974045,6.359654903411865,0.05123351576501424,0.7919479202460558,0.2199804057248147,0.9688249994897474,0.6634430652948978,0.25696983873195206,0.04914767251221876,0.3573255540507272,19.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,109,1546115641,5.8127686977386475,0.07857261005502579,0.8070089908474484,0.15572782475497654,0.9601192624144805,0.4637991535177641,0.1850384294082036,0.02438583285399679,0.2543748912555638,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,110,1873295335,6.219022989273071,0.05954138720768355,0.8245816252379375,0.19182662197516712,0.9610387193732295,0.5960763643428512,0.24620213685097114,0.038933961097124076,0.3109402663947559,17.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,111,1826990642,5.828383445739746,0.04977589024746228,0.5335314714046883,0.13637950777105037,0.9519455553775706,0.5296894553664938,0.14679820441058072,0.02405121891602093,0.35884003203989223,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,112,1807427148,6.047139883041382,0.06995728956066358,0.6703685461851019,0.12760199425296317,0.9666480506175208,0.5974855323585969,0.20455910742561764,0.025572176996669617,0.36735424793630966,17.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,113,1091247438,6.922182321548462,0.059436156972929914,0.5736654281689998,0.14826994381086223,0.9897879597728328,0.9617955981854631,0.274004581805842,0.05069171206461346,0.6370993043150079,28.0,1.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,114,905953532,6.297151803970337,0.08237728586805244,0.4694428665159844,0.19097243468497,0.9641245826451981,0.6284868305849289,0.14456594688437463,0.041855520981550494,0.4420653627190035,18.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,115,489692981,5.593996524810791,0.05303140162435281,0.6342311393398947,0.15131109752840052,0.9374544217197733,0.4960260324939929,0.15704459734929846,0.025176271783051145,0.31380516336164327,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,116,1403110060,6.765922784805298,0.05563997243117207,0.744645978976182,0.15483395911832798,0.9521852128346434,0.49621913012380564,0.1800134339123464,0.02561302952538073,0.29059266668607836,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,117,855610522,5.703377723693848,0.07224086870704818,0.5976234876294444,0.16763595507058207,0.9592950805582441,0.4971014560615776,0.14959026077640597,0.027574632125480638,0.3199365631596909,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,118,1719200974,5.922133684158325,0.05752769467024585,0.6055458755767782,0.16027935978538105,0.956405334825338,0.5298016564082079,0.15738279695197702,0.028232319193387236,0.3441865402628438,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,119,526781435,5.406489133834839,0.08876602954540312,0.7009945986417185,0.2795294332042866,0.9356655424416037,0.36288229835053265,0.12137525865136298,0.02836774027754361,0.21313929942162607,10.0,19.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,120,59365084,5.984636545181274,0.050848177011063006,0.6748060757888433,0.10084173168163894,0.9502373997595517,0.4951880054792968,0.1714487878638982,0.017037801271552876,0.30670141634384573,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,121,808970187,6.094029426574707,0.07454252271595051,0.8347508041140043,0.14547593187438235,0.953804295929103,0.5957535198537198,0.2546028326148346,0.029961724286997785,0.3111889629518874,17.0,12.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,122,724914122,5.828381061553955,0.08152973595152077,0.5562165629404304,0.13672932556987136,0.9480059923421584,0.4960117013005943,0.14235046985091743,0.022604086243305725,0.3310571452063709,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,123,253728702,6.015891790390015,0.04992928776469697,0.7936144226781384,0.1607803002631242,0.9518164937880181,0.5629418256486365,0.22454048768656032,0.031201884833298398,0.3071994531287778,16.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,124,707605940,5.562745094299316,0.05707469971367501,0.5901037092639941,0.1642274389197067,0.9489857994513179,0.36399736382768977,0.10447727119165151,0.017640628636508515,0.2418794639995297,10.0,19.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,125,1700259449,5.750254392623901,0.05900310865774527,0.8092271724233515,0.2122517754676222,0.9364883435112962,0.39640804807232577,0.1546239214020354,0.027076361622574114,0.21470776504771624,11.0,18.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,126,644013870,5.687750339508057,0.07447690252148827,0.7706486928494439,0.17072723812627014,0.9611790502363038,0.3641065815712302,0.13301540338188675,0.01937639788935987,0.21171478029998358,10.0,19.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,127,999188731,5.875260591506958,0.08367309058868536,0.6866750072513164,0.1378446977271797,0.9606761526713179,0.5291867810160288,0.18353574032897232,0.024557308269013454,0.32109373241804307,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,128,1267631924,4.65645694732666,0.049981877695234204,0.5464432513141244,0.1217881315293501,0.939208428801985,0.4629529734767412,0.13139337661686548,0.01905341825423042,0.3125061786056453,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,129,1354228198,3.2973952293395996,0.056870997039148156,0.7370983103002402,0.17905955589937375,0.9554835453320116,0.43001107792368054,0.15519708594294,0.02392931014276268,0.2508846818379779,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,130,50080229,4.859587669372559,0.07944977282250928,0.5764526525291644,0.24253193436000153,0.9332312058237011,0.5286960709990026,0.15129240515082049,0.040057924318562844,0.33734574152961927,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,131,1813701257,3.281771421432495,0.05457561892846863,0.8381719151229461,0.16389656663907992,0.9567795799144339,0.43019588375586587,0.17502277686304968,0.021460139640388006,0.2337129672524282,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,132,2026478608,4.734583377838135,0.06333392038377751,0.7119034837491246,0.19263245851515387,0.9669157860492963,0.5623154316324914,0.19494906743572704,0.03601382097980547,0.3313525432169589,16.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,133,236854643,3.0317604541778564,0.06220847162022871,0.761619758904228,0.19435393738498233,0.9400902180378304,0.39640960506157935,0.14683606201826607,0.02457941484063146,0.22499412820268183,11.0,18.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,134,488627338,4.375193119049072,0.05128607876847939,0.7307798565554027,0.14228756404852175,0.9524067003876369,0.4971252411477937,0.17955452143738793,0.02281807493685498,0.2947526447735509,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,135,790888940,3.2817702293395996,0.08359362652689015,0.8075179839666916,0.2024594160259495,0.9598142943835646,0.49707413942163875,0.18833742334535794,0.029659408129313305,0.27907730794696745,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,136,443023852,4.234561443328857,0.07066721266192942,0.790965984378279,0.2965444962448309,0.9513036006886406,0.6285899333589585,0.23979332458065114,0.05878295903213185,0.33001364974617553,18.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,137,1560640429,3.1567652225494385,0.0676728262838599,0.5523056298034796,0.1374916137557967,0.9564151447626433,0.463451053911207,0.12975262086982148,0.02110401906609221,0.31259441397529325,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,138,713619456,3.9845519065856934,0.08537828034381542,0.7543510641324765,0.2104232614875782,0.9675591435937676,0.43025506854676276,0.15508067080753682,0.026830465557091236,0.24834393218213463,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,139,832802126,3.2192676067352295,0.06237831682026022,0.7238512319242791,0.13078180976089301,0.9582580588346317,0.5296130597485788,0.19281595403696022,0.023612399685946864,0.3131847060256715,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,140,1177559954,3.687662124633789,0.0667205719502022,0.77753605500137,0.30204762531625134,0.9359009846088854,0.43027061118786,0.1530045915141815,0.03681415607229226,0.24045186360138626,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,141,828251148,3.10988712310791,0.058518438582452974,0.7296060765591474,0.2232770580983666,0.9527928998590248,0.4953559345718179,0.17313478767348126,0.033868929907115576,0.2883522169912211,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,142,1821684118,4.093931198120117,0.06576962337212808,0.5365312109509265,0.2153510473221557,0.9491909266001138,0.461899585553889,0.12053329651822739,0.02846816205836341,0.31289812697729824,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,143,1103522485,3.453652858734131,0.07538902826142097,0.7012449581327475,0.16544499156454534,0.9642554645613726,0.5309685132243394,0.18659588501611143,0.026692548846377066,0.31768007936185094,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,144,1179664583,4.297062873840332,0.0552229991408272,0.5848023601004094,0.14074013107187774,0.95160460029287,0.5293402851585906,0.16159237588334138,0.024135330189200475,0.3436125790860487,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,145,172854300,3.469280958175659,0.08276144653982852,0.7050597465266232,0.12882033200441378,0.9658826507214647,0.5308029934631495,0.18647135235868248,0.02298092400131259,0.32135071710315444,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,146,2110358319,4.031426668167114,0.06469849139432163,0.8207899415093171,0.13929459528538818,0.9665950748509969,0.530336318104819,0.21421289905150204,0.024456828516628594,0.2916665905366883,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,147,833045232,3.0942630767822266,0.06709592210867266,0.8126753648358237,0.20769735164020175,0.9686310646892037,0.5315288608176372,0.20986085487939596,0.03636069891763695,0.28530730702060425,15.0,14.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,148,69305102,4.000172138214111,0.06328966378268544,0.7959065191569329,0.18333381930903953,0.9609472629372473,0.5630660551607145,0.21867968393138432,0.033934124603416944,0.3104522466259135,16.0,13.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,149,2099058792,3.172391414642334,0.060387870573358024,0.6869798242715448,0.173652744550226,0.9664699850345145,0.4632291331608553,0.15594998025715381,0.02530291367791203,0.28197623922578946,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,150,803582769,4.297440767288208,0.06037454106108505,0.7783725100120594,0.13241826813665444,0.9635151543684906,0.6299061517109262,0.25109740244929896,0.028918808973311373,0.34988994028831577,18.0,11.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,151,1653446499,3.1876492500305176,0.07774815986784075,0.8733789483325618,0.3978722612288918,0.9695970676130937,0.4971763449853174,0.19146496085497738,0.0554913402569741,0.2502200438733659,14.0,15.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,152,1902408805,4.797461748123169,0.08031328542804896,0.7343366419698543,0.1898892475792446,0.9778256178087773,0.8268098565587713,0.3040724598732145,0.05443610372086562,0.4683012929646912,24.0,5.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,153,351733400,3.281395435333252,0.062469375894874224,0.757854579145157,0.19682585348262835,0.9543937072677254,0.4632835428277882,0.16796233173583913,0.02930974637782589,0.26601146471412324,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,154,1259589446,4.203685998916626,0.05992256353523325,0.6653895808314643,0.1973076809220358,0.946479378452942,0.6611466582520958,0.22034767817909498,0.044080550887636565,0.39671842918536443,19.0,10.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,155,1654642800,3.031388521194458,0.053329013668443205,0.7671242240653224,0.1746639645730245,0.9488983500252844,0.4298614672752566,0.1580219780972321,0.02216498463189181,0.24967450454613274,12.0,17.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,156,2087744588,3.8286688327789307,0.08156702558876776,0.7967547499821662,0.25730242200432346,0.9513719608149189,0.3973292781935477,0.14446518920907786,0.028312762165177734,0.22455132681929216,11.0,18.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,157,1937964776,3.3126466274261475,0.08055965737454335,0.627988939044622,0.14506769379000495,0.9575140994460447,0.4638138621574724,0.14485620498213211,0.022221282932387714,0.29673637424295257,13.0,16.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,158,478818552,3.625159740447998,0.07060376075833488,0.8144338238894858,0.1704339817874136,0.9602843883412502,0.3973183228608683,0.14828078221466068,0.01960154244264846,0.22943599820355925,11.0,18.0
"(p=0.750, q=1.000, c=0.750)",0.75,1.0,0.75,159,1339482193,3.78179931640625,0.08278632126421888,0.7864143392979306,0.16478351920385004,0.9495100635069689,0.4295271584113837,0.16281795040577127,0.0232261339170076,0.24348307408860492,12.0,17.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,0,625657653,6.06824803352356,0.08147689648182417,0.6018632877402577,0.16750599879126948,0.9466762214910223,0.4951559655933084,0.10589063690582526,0.02223383489565215,0.367031493791831,14.0,15.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,1,1698271443,6.529768943786621,0.09436011269163104,0.6911360879892521,0.13497606117501032,0.9651624411863879,0.6291200610717312,0.14963629082905225,0.024384525166139696,0.45509924507653926,18.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,2,537762751,5.552599906921387,0.08940730025311155,0.5939006899074081,0.1720363744524928,0.9635987155053687,0.4301573799020689,0.087348712591555,0.019409504058128958,0.323399163252385,12.0,17.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,3,574269003,6.4534101486206055,0.0754823028618879,0.6180367423483483,0.11668876652552704,0.960110080822843,0.5297250732731444,0.11761106961547228,0.017116814426622655,0.39499718923104943,15.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,4,1375843275,6.240131378173828,0.09752064104088268,0.5300334352259604,0.13745269025277096,0.938749758187421,0.5606144932826391,0.10868549017860726,0.022326248173510026,0.429602754930522,16.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,5,1306270088,6.279756784439087,0.07047215296261743,0.5715263048613506,0.11393380148970374,0.9573135145085684,0.5294013327286133,0.1080693583474746,0.017752468817061117,0.4035795055640777,15.0,14.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,6,1238154541,6.2088782787323,0.0881145458239591,0.6583039906169483,0.18544835123283318,0.9661405732268668,0.5624110278992507,0.12626397665406153,0.027805506450726495,0.4083415447944627,16.0,13.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,7,230554038,6.095604658126831,0.08498070713082263,0.5442187546880081,0.09449037136240486,0.9699839460043832,0.49731411226643935,0.09648286346901683,0.013509061056470918,0.3873221877409515,14.0,15.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,8,1913423023,5.552599906921387,0.08520531188527425,0.617465848210055,0.11519935753098591,0.9448948054582041,0.39669786599241713,0.0857216037834644,0.01224369603781528,0.2987325661711375,11.0,18.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,9,32646995,6.328404188156128,0.08479680771188572,0.7413958433999669,0.169118885558841,0.9618352188213967,0.6291965690645838,0.15738608470133425,0.029568870944377747,0.4422416134188717,18.0,11.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,10,1220271111,5.865113258361816,0.08424469077861259,0.455762850206364,0.10438348637280387,0.96119547797636,0.4966151092664807,0.0818840193331961,0.015060083203763766,0.39967100672952083,14.0,15.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,11,963240097,6.545394420623779,0.07797489731053676,0.6339954650243407,0.10446199201540432,0.9698073314633284,0.5962467070799355,0.13168463228222452,0.01765733499907989,0.4469047397986312,17.0,12.0
"(p=0.500, q=0.950, c=0.750)",0.5,0.95,0.75,12,1521599456,6.193254470825195,0.08330074399893479,0.723254576329301,0.1517945740188553,0.95030117813059,0.5623416804715743,0.14104105919264218,0.023844100780059146,0.39745652049887303,16.0,13.0
